order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,profit,discount,sales_price
7865,2022-11-11,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10001846,20,20,4,2,2.0,2.0,24.0
7866,2022-05-17,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,FUR-CH-10004287,370,440,2,5,37.0,37.0,444.0
7867,2022-02-02,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,FUR-BO-10001608,110,130,6,3,11.0,11.0,132.0
7868,2022-11-21,Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000357,140,170,3,5,14.0,14.0,168.0
7869,2023-01-31,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000575,10,10,2,5,1.0,1.0,12.0
7870,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002167,20,20,2,3,2.0,2.0,24.0
7871,2023-07-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,OFF-EN-10004459,20,20,4,5,2.0,2.0,24.0
7872,2023-04-10,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,OFF-LA-10002271,10,10,2,3,1.0,1.0,12.0
7873,2023-11-28,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,FUR-CH-10004063,780,920,4,2,78.0,78.0,936.0
7874,2022-08-12,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10004610,10,10,2,5,1.0,1.0,12.0
7875,2023-08-02,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,80,100,2,3,8.0,8.0,96.0
7876,2022-08-17,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10002036,30,30,6,3,3.0,3.0,36.0
7877,2022-07-09,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,10,10,1,3,1.0,1.0,12.0
7878,2022-05-12,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001641,10,10,2,2,1.0,1.0,12.0
7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,190,240,4,4,19.0,19.0,228.0
7880,2022-06-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10003392,300,340,2,4,30.0,30.0,360.0
7881,2023-01-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,OFF-AR-10003856,10,10,6,5,1.0,1.0,12.0
7882,2023-10-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,70,80,6,2,7.0,7.0,84.0
7883,2023-03-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,90,100,8,5,9.0,9.0,108.0
7884,2022-11-19,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,OFF-PA-10002246,10,10,2,2,1.0,1.0,12.0
7885,2022-04-03,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004782,50,50,7,2,5.0,5.0,60.0
7886,2023-08-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004351,20,20,3,3,2.0,2.0,24.0
7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,20,20,5,5,2.0,2.0,24.0
7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,20,20,1,3,2.0,2.0,24.0
7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,30,30,5,5,3.0,3.0,36.0
7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,20,20,9,2,2.0,2.0,24.0
7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,350,400,2,5,35.0,35.0,420.0
7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,300,340,5,5,30.0,30.0,360.0
7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,90,110,3,3,9.0,9.0,108.0
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,10,10,3,5,1.0,1.0,12.0
7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,70,80,5,4,7.0,7.0,84.0
7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,10,10,2,3,1.0,1.0,12.0
7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,380,450,8,5,38.0,38.0,456.0
7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,230,270,7,3,23.0,23.0,276.0
7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,1370,1610,6,5,137.0,137.0,1644.0
7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,20,20,5,2,2.0,2.0,24.0
7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,0,0,2,4,0.0,0.0,0.0
7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,30,30,1,5,3.0,3.0,36.0
7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,10,10,5,3,1.0,1.0,12.0
7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,350,420,2,4,35.0,35.0,420.0
7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,70,80,2,5,7.0,7.0,84.0
7906,2023-08-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,0,0,1,5,0.0,0.0,0.0
7907,2023-03-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,0,0,10,2,0.0,0.0,0.0
7908,2022-02-28,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10003849,680,720,2,2,68.0,68.0,816.0
7909,2022-04-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,FUR-TA-10004147,220,270,3,3,22.0,22.0,264.0
7910,2023-12-11,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,OFF-AR-10001662,20,20,8,4,2.0,2.0,24.0
7911,2022-04-14,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,OFF-ST-10001558,50,50,3,4,5.0,5.0,60.0
7912,2023-12-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,FUR-BO-10001337,180,210,2,5,18.0,18.0,216.0
7913,2023-03-16,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,30,30,2,5,3.0,3.0,36.0
7914,2022-11-15,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10003996,30,30,2,4,3.0,3.0,36.0
7915,2022-09-30,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10003673,3130,3400,5,2,313.0,313.0,3756.0
7916,2023-01-01,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004992,90,100,3,4,9.0,9.0,108.0
7917,2022-05-30,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002880,280,340,4,2,28.0,28.0,336.0
7918,2022-07-22,Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,OFF-AR-10000380,30,30,1,4,3.0,3.0,36.0
7919,2022-12-01,Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002706,20,20,2,4,2.0,2.0,24.0
7920,2022-01-04,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,OFF-ST-10000943,30,40,2,5,3.0,3.0,36.0
7921,2023-06-16,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,TEC-AC-10001090,50,60,2,2,5.0,5.0,60.0
7922,2022-10-08,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002026,150,170,3,4,15.0,15.0,180.0
7923,2023-12-22,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,TEC-PH-10000526,360,380,5,5,36.0,36.0,432.0
7924,2022-01-13,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004002,20,20,3,5,2.0,2.0,24.0
7925,2023-09-26,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10002309,20,20,4,2,2.0,2.0,24.0
7926,2022-02-20,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10003923,80,100,7,4,8.0,8.0,96.0
7927,2023-12-10,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003433,0,0,3,3,0.0,0.0,0.0
7928,2022-11-15,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001363,470,570,1,4,47.0,47.0,564.0
7929,2023-05-26,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000820,40,50,3,4,4.0,4.0,48.0
7930,2022-01-10,First Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,FUR-TA-10004767,290,300,6,5,29.0,29.0,348.0
7931,2023-07-30,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001955,50,60,3,2,5.0,5.0,60.0
7932,2023-11-07,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004886,200,230,3,2,20.0,20.0,240.0
7933,2022-01-16,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10003641,100,110,5,4,10.0,10.0,120.0
7934,2022-08-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,OFF-EN-10003134,20,20,2,5,2.0,2.0,24.0
7935,2023-03-16,Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10002564,60,70,3,2,6.0,6.0,72.0
7936,2023-07-05,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,OFF-PA-10003893,10,10,2,2,1.0,1.0,12.0
7937,2023-12-14,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10000174,10,10,3,3,1.0,1.0,12.0
7938,2022-07-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,OFF-AP-10001058,2040,2520,9,2,204.0,204.0,2448.0
7939,2023-12-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,OFF-ST-10001496,510,540,3,5,51.0,51.0,612.0
7940,2022-05-02,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,OFF-BI-10004230,200,220,8,5,20.0,20.0,240.0
7941,2022-10-10,First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10001146,80,80,2,5,8.0,8.0,96.0
7942,2022-02-28,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10001590,120,130,10,4,12.0,12.0,144.0
7943,2022-11-21,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003684,40,40,9,4,4.0,4.0,48.0
7944,2023-12-24,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,OFF-SU-10000946,30,40,7,4,3.0,3.0,36.0
7945,2022-07-27,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001615,30,30,2,2,3.0,3.0,36.0
7946,2022-02-22,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001597,40,40,5,4,4.0,4.0,48.0
7947,2022-11-29,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10001116,0,0,3,4,0.0,0.0,0.0
7948,2023-03-12,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Fasteners,OFF-FA-10004395,20,20,5,3,2.0,2.0,24.0
7949,2023-01-16,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10001270,310,360,6,3,31.0,31.0,372.0
7950,2022-09-11,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Furnishings,FUR-FU-10001095,60,60,6,5,6.0,6.0,72.0
7951,2023-07-19,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Storage,OFF-ST-10001469,120,130,3,3,12.0,12.0,144.0
7952,2023-02-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003196,10,10,2,4,1.0,1.0,12.0
7953,2023-07-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002200,770,860,4,2,77.0,77.0,924.0
7954,2023-06-19,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Storage,OFF-ST-10000636,60,70,4,4,6.0,6.0,72.0
7955,2022-12-14,Standard Class,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,OFF-BI-10000145,10,10,2,3,1.0,1.0,12.0
7956,2022-09-22,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10001190,350,440,4,4,35.0,35.0,420.0
7957,2022-09-29,Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,OFF-FA-10002780,10,10,5,5,1.0,1.0,12.0
7958,2023-12-03,Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Appliances,OFF-AP-10004052,20,20,4,2,2.0,2.0,24.0
7959,2023-01-09,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10004666,70,70,5,2,7.0,7.0,84.0
7960,2022-04-29,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Tables,FUR-TA-10004086,200,210,3,3,20.0,20.0,240.0
7961,2022-01-21,Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,TEC-PH-10000702,10,10,1,2,1.0,1.0,12.0
7962,2023-06-18,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Storage,OFF-ST-10002301,70,80,5,4,7.0,7.0,84.0
7963,2022-09-03,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Binders,OFF-BI-10001636,20,20,8,4,2.0,2.0,24.0
7964,2022-02-16,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Appliances,OFF-AP-10002684,360,390,4,2,36.0,36.0,432.0
7965,2022-02-13,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,OFF-PA-10004609,20,20,4,3,2.0,2.0,24.0
7966,2023-07-18,Second Class,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,OFF-PA-10003309,30,40,8,2,3.0,3.0,36.0
7967,2022-03-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000380,30,30,4,2,3.0,3.0,36.0
7968,2022-07-21,First Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,FUR-BO-10001567,80,90,3,5,8.0,8.0,96.0
7969,2022-11-27,First Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10002583,20,20,1,3,2.0,2.0,24.0
7970,2022-08-15,First Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10004853,100,120,1,3,10.0,10.0,120.0
7971,2022-09-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003580,470,520,4,4,47.0,47.0,564.0
7972,2022-01-01,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10004227,30,30,3,3,3.0,3.0,36.0
7973,2023-08-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10002787,10,10,2,3,1.0,1.0,12.0
7974,2023-04-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003981,0,0,2,2,0.0,0.0,0.0
7975,2022-06-23,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001488,220,250,3,3,22.0,22.0,264.0
7976,2023-01-08,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003727,0,0,3,3,0.0,0.0,0.0
7977,2022-02-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10000130,10,10,3,2,1.0,1.0,12.0
7978,2023-07-13,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,TEC-PH-10002680,530,660,3,2,53.0,53.0,636.0
7979,2022-08-15,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,TEC-PH-10002538,100,110,3,2,10.0,10.0,120.0
7980,2022-09-23,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001249,10,10,1,5,1.0,1.0,12.0
7981,2022-02-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000174,20,20,2,5,2.0,2.0,24.0
7982,2022-03-07,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Office Supplies,Appliances,OFF-AP-10004532,70,80,4,3,7.0,7.0,84.0
7983,2023-08-03,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Furniture,Furnishings,FUR-FU-10001986,230,250,5,4,23.0,23.0,276.0
7984,2023-01-07,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10002975,20,20,5,4,2.0,2.0,24.0
7985,2022-02-23,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10003481,10,10,3,3,1.0,1.0,12.0
7986,2023-10-23,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004967,10,10,5,4,1.0,1.0,12.0
7987,2023-08-22,Second Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10003589,70,90,5,4,7.0,7.0,84.0
7988,2022-07-03,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,OFF-LA-10002945,30,30,4,5,3.0,3.0,36.0
7989,2022-12-18,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,OFF-LA-10003537,40,40,3,5,4.0,4.0,48.0
7990,2023-12-15,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Storage,OFF-ST-10002406,10,10,1,3,1.0,1.0,12.0
7991,2022-06-16,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Technology,Accessories,TEC-AC-10003433,0,0,2,3,0.0,0.0,0.0
7992,2022-11-26,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Binders,OFF-BI-10002082,40,40,4,3,4.0,4.0,48.0
7993,2023-10-01,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Technology,Accessories,TEC-AC-10000521,20,20,2,4,2.0,2.0,24.0
7994,2023-03-20,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001982,0,0,3,5,0.0,0.0,0.0
7995,2023-07-06,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Bookcases,FUR-BO-10002268,140,150,6,2,14.0,14.0,168.0
7996,2022-08-28,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001758,10,10,6,2,1.0,1.0,12.0
7997,2022-10-13,First Class,Home Office,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10004469,170,200,5,5,17.0,17.0,204.0
7998,2022-08-29,First Class,Home Office,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10001095,1350,1670,12,5,135.0,135.0,1620.0
7999,2023-07-04,First Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001852,10,10,7,4,1.0,1.0,12.0
8000,2023-11-02,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10000696,50,60,4,4,5.0,5.0,60.0
8001,2023-08-30,Standard Class,Consumer,United States,Dubuque,Iowa,52001,Central,Technology,Phones,TEC-PH-10003885,210,260,4,3,21.0,21.0,252.0
8002,2023-07-09,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002926,270,300,6,5,27.0,27.0,324.0
8003,2022-07-07,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10001225,20,30,7,4,2.0,2.0,24.0
8004,2023-09-11,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Technology,Phones,TEC-PH-10004434,240,270,2,3,24.0,24.0,288.0
8005,2022-12-23,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,FUR-FU-10003878,50,50,3,3,5.0,5.0,60.0
8006,2022-08-17,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,FUR-FU-10002268,10,10,2,2,1.0,1.0,12.0
8007,2022-02-02,Standard Class,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Fasteners,OFF-FA-10001883,80,90,12,5,8.0,8.0,96.0
8008,2022-05-14,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,OFF-ST-10002756,490,540,4,4,49.0,49.0,588.0
8009,2022-04-17,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,OFF-PA-10000474,90,110,3,2,9.0,9.0,108.0
8010,2022-01-28,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Chairs,FUR-CH-10002073,1250,1320,5,2,125.0,125.0,1500.0
8011,2023-07-23,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003641,120,130,6,4,12.0,12.0,144.0
8012,2022-09-17,First Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,TEC-PH-10002070,120,130,7,5,12.0,12.0,144.0
8013,2022-06-08,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004519,580,660,5,5,58.0,58.0,696.0
8014,2022-11-27,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002167,100,120,8,4,10.0,10.0,120.0
8015,2023-10-19,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10000936,0,0,1,4,0.0,0.0,0.0
8016,2023-07-16,Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000732,20,20,3,4,2.0,2.0,24.0
8017,2023-07-27,First Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,FUR-FU-10002501,50,60,6,3,5.0,5.0,60.0
8018,2022-11-21,First Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Art,OFF-AR-10000634,30,30,9,3,3.0,3.0,36.0
8019,2023-04-17,Second Class,Corporate,United States,Modesto,California,95351,West,Technology,Phones,TEC-PH-10001700,50,50,1,5,5.0,5.0,60.0
8020,2023-04-09,First Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Appliances,OFF-AP-10001962,70,80,10,3,7.0,7.0,84.0
8021,2022-06-25,First Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,OFF-PA-10001838,10,10,2,4,1.0,1.0,12.0
8022,2022-03-23,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Appliances,OFF-AP-10000124,0,0,3,2,0.0,0.0,0.0
8023,2022-09-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10003567,80,90,5,2,8.0,8.0,96.0
8024,2023-06-02,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Furniture,Chairs,FUR-CH-10004997,590,660,5,2,59.0,59.0,708.0
8025,2023-09-04,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000494,0,0,1,4,0.0,0.0,0.0
8026,2023-09-12,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000277,170,210,2,2,17.0,17.0,204.0
8027,2022-10-25,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003641,70,80,1,5,7.0,7.0,84.0
8028,2023-08-20,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001998,20,20,1,5,2.0,2.0,24.0
8029,2022-06-23,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001932,720,770,4,5,72.0,72.0,864.0
8030,2023-09-07,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002323,90,110,6,5,9.0,9.0,108.0
8031,2022-02-24,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Furnishings,FUR-FU-10004270,20,20,3,2,2.0,2.0,24.0
8032,2023-04-19,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,OFF-PA-10004621,30,30,5,5,3.0,3.0,36.0
8033,2023-10-12,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001019,40,50,3,3,4.0,4.0,48.0
8034,2023-04-30,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000201,0,0,2,4,0.0,0.0,0.0
8035,2023-05-23,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10004587,70,80,9,5,7.0,7.0,84.0
8036,2022-11-07,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10001613,0,0,2,4,0.0,0.0,0.0
8037,2022-05-07,First Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001308,30,40,6,4,3.0,3.0,36.0
